cost_id,movement_id,route_id,vessel_key,time_key,daily_demurrage_cost,fuel_cost_per_km,perishability_loss_rate,alternative_port_cost
COST_MOV_00296,MOV_00296,R_400,90,2024122400,10728.36,20.21,0.0036,6075.48
COST_MOV_00297,MOV_00297,R_587,29,2024111906,53346.08,17.05,0.0032,5142.84
COST_MOV_00298,MOV_00298,R_448,72,2024100817,51373.55,21.18,0.0008,19846.16
COST_MOV_00299,MOV_00299,R_239,48,2024022323,11026.39,33.01,0.002,7834.71
COST_MOV_00300,MOV_00300,R_731,25,2024012723,46142.73,44.85,0.0005,7357.26
COST_MOV_00301,MOV_00301,R_279,39,2024052214,10269.4,17.13,0.0011,19452.77
COST_MOV_00302,MOV_00302,R_171,97,2024032102,45470.44,30.98,0.0027,11783.51
COST_MOV_00303,MOV_00303,R_462,42,2024061209,38569.76,42.48,0.0037,19341.43
COST_MOV_00304,MOV_00304,R_869,66,2024062713,56826.07,34.55,0.0032,5000.93
COST_MOV_00305,MOV_00305,R_668,48,2024080614,24071.07,19.94,0.0026,8571.69
COST_MOV_00306,MOV_00306,R_528,71,2024011201,47568.95,42.05,0.0027,5958.66
COST_MOV_00307,MOV_00307,R_455,49,2024081304,51502.26,19.08,0.0029,6017.83
COST_MOV_00308,MOV_00308,R_931,98,2024081810,55460.51,15.27,0.0033,12473.24
COST_MOV_00309,MOV_00309,R_614,46,2024042420,43406.23,44.17,0.0009,6854.28
COST_MOV_00310,MOV_00310,R_303,5,2024021002,21839.67,25.99,0.0038,5099.37
COST_MOV_00311,MOV_00311,R_640,18,2024010508,51154.97,15.15,0.0034,10326.9
COST_MOV_00312,MOV_00312,R_598,48,2024121105,13986.16,34.23,0.0024,6741.84
COST_MOV_00313,MOV_00313,R_420,1,2024112901,13027.78,33.12,0.0044,11325.35
COST_MOV_00314,MOV_00314,R_851,3,2024123117,37214.39,40.84,0.0018,12126.98
COST_MOV_00315,MOV_00315,R_882,13,2024050209,34640.89,16.78,0.0011,17398.5
COST_MOV_00316,MOV_00316,R_388,51,2024082923,36381.75,31.86,0.0048,8527.8
COST_MOV_00317,MOV_00317,R_396,88,2024060304,43365.87,38.14,0.0041,15836.51
COST_MOV_00318,MOV_00318,R_429,52,2024012215,44832.48,41.99,0.005,8065.71
COST_MOV_00319,MOV_00319,R_303,64,2024042623,17763.08,39.48,0.0018,5610.48
COST_MOV_00320,MOV_00320,R_421,6,2024030602,59681.24,26.03,0.005,11200.24
COST_MOV_00321,MOV_00321,R_224,10,2024070401,22642.03,37.28,0.0029,17864.25
COST_MOV_00322,MOV_00322,R_345,3,2024050210,46887.34,28.46,0.0015,9269.96
COST_MOV_00323,MOV_00323,R_558,39,2024092821,22918.39,29.93,0.0009,7009.51
COST_MOV_00324,MOV_00324,R_772,97,2024081411,34775.61,19.2,0.0007,10499.82
COST_MOV_00325,MOV_00325,R_760,13,2024082402,35308.17,16.31,0.0009,13298.15
COST_MOV_00326,MOV_00326,R_963,4,2024092719,50303.12,34.45,0.0005,5809.85
COST_MOV_00327,MOV_00327,R_859,24,2024091306,14648.07,41.87,0.0008,5239.94
COST_MOV_00328,MOV_00328,R_833,10,2024061705,10563.35,18.07,0.0012,6668.92
COST_MOV_00329,MOV_00329,R_813,47,2024092223,45856.61,39.36,0.004,16998.03
COST_MOV_00330,MOV_00330,R_803,17,2024070303,43219.85,42.15,0.0027,11930.13
COST_MOV_00331,MOV_00331,R_270,12,2024031112,18555.63,29.34,0.0032,12678.12
COST_MOV_00332,MOV_00332,R_298,38,2024091923,58659.42,28.75,0.0035,10175.49
COST_MOV_00333,MOV_00333,R_141,67,2024061417,34910.45,44.38,0.0035,6202.71
COST_MOV_00334,MOV_00334,R_471,9,2024120215,23839.53,24.18,0.003,16054.68
COST_MOV_00335,MOV_00335,R_591,32,2024090312,53472.5,19.18,0.0004,9792.88
COST_MOV_00336,MOV_00336,R_605,1,2024040211,11826.22,35.84,0.0035,8621.06
COST_MOV_00337,MOV_00337,R_812,43,2024081223,39859.51,21.44,0.0024,9736.12
COST_MOV_00338,MOV_00338,R_877,78,2024072402,52251.02,37.03,0.0039,19177.14
COST_MOV_00339,MOV_00339,R_853,95,2024080520,33022.23,27.08,0.0013,14457.13
COST_MOV_00340,MOV_00340,R_423,51,2024091317,53437.1,31.17,0.0038,7887.85
COST_MOV_00341,MOV_00341,R_844,99,2024050219,10598.08,40.98,0.0017,15409.31
COST_MOV_00342,MOV_00342,R_805,89,2024102607,23392.42,29.81,0.0037,10257.45
COST_MOV_00343,MOV_00343,R_154,39,2024040500,11653.53,40.54,0.0044,9934.34
COST_MOV_00344,MOV_00344,R_417,77,2024022011,24499.75,16.1,0.0017,6310.82
COST_MOV_00345,MOV_00345,R_443,5,2024101213,15136.03,31.42,0.0041,14865.15
COST_MOV_00346,MOV_00346,R_682,99,2024022800,19582.91,16.28,0.0038,11070.63
COST_MOV_00347,MOV_00347,R_673,56,2024092919,30490.8,17.12,0.0031,10486.35
COST_MOV_00348,MOV_00348,R_398,48,2024053021,15482.27,33.4,0.0004,17805.53
COST_MOV_00349,MOV_00349,R_159,62,2024082311,39962.16,40.15,0.0005,12264.87
COST_MOV_00350,MOV_00350,R_858,40,2024040617,56075.55,20.96,0.003,8851.82
COST_MOV_00351,MOV_00351,R_376,93,2024030715,58955.21,19.27,0.004,8622.46
COST_MOV_00352,MOV_00352,R_586,44,2024031913,38824.92,19.64,0.0041,16590.88
COST_MOV_00353,MOV_00353,R_617,23,2024061512,48449.33,18.52,0.0013,6357.05
COST_MOV_00354,MOV_00354,R_443,24,2024100312,15297.76,16.71,0.0016,6434.66
COST_MOV_00355,MOV_00355,R_367,76,2024051416,22614.53,28.36,0.0045,9157.94
COST_MOV_00356,MOV_00356,R_470,14,2024021217,59676.75,38.6,0.0049,12932.87
COST_MOV_00357,MOV_00357,R_974,86,2024031819,11910.77,27.09,0.0023,5062.23
COST_MOV_00358,MOV_00358,R_259,15,2024092423,33463.24,39.29,0.0035,10344.36
COST_MOV_00359,MOV_00359,R_336,76,2024072201,23390.25,37.13,0.0044,16691.41
COST_MOV_00360,MOV_00360,R_453,89,2024050423,18693.29,15.94,0.0007,8025.55
COST_MOV_00361,MOV_00361,R_444,63,2024101519,33968.05,26.26,0.0024,15925.84
COST_MOV_00362,MOV_00362,R_731,37,2024042321,21995.6,19.08,0.0048,19876.85
COST_MOV_00363,MOV_00363,R_740,63,2024090202,38351.72,15.62,0.0038,5736.95
COST_MOV_00364,MOV_00364,R_248,88,2024120321,31326.8,21.7,0.0022,8346.79
COST_MOV_00365,MOV_00365,R_745,38,2024012201,41033.78,40.69,0.005,5035.3
COST_MOV_00366,MOV_00366,R_796,66,2024120403,52576.53,42.41,0.0036,8889.9
COST_MOV_00367,MOV_00367,R_976,97,2024090710,35292.67,28.29,0.0036,15410.19
COST_MOV_00368,MOV_00368,R_960,84,2024031021,13046.13,17.57,0.0038,17132.77
COST_MOV_00369,MOV_00369,R_180,57,2024082523,41152.88,40.38,0.0022,11360.94
COST_MOV_00370,MOV_00370,R_721,79,2024082708,41144.88,15.68,0.0007,10964.98
COST_MOV_00371,MOV_00371,R_729,73,2024052106,15407.84,31.91,0.0011,17122.59
COST_MOV_00372,MOV_00372,R_611,74,2024071818,56165.02,18.2,0.0033,18838.96
COST_MOV_00373,MOV_00373,R_130,97,2024030600,38709.49,35.76,0.0003,11770.73
COST_MOV_00374,MOV_00374,R_912,17,2024032714,58882.03,35.4,0.0049,14175.91
COST_MOV_00375,MOV_00375,R_550,19,2024092502,36409.68,26.71,0.0013,14532.79
COST_MOV_00376,MOV_00376,R_829,66,2024030413,41600.36,43.99,0.0005,6002.71
COST_MOV_00377,MOV_00377,R_690,75,2024112904,54525.09,20.97,0.0011,18162.06
COST_MOV_00378,MOV_00378,R_111,86,2024110823,22504.2,28.92,0.0029,16398.51
COST_MOV_00379,MOV_00379,R_114,64,2024102007,10502.86,25.11,0.0021,6207.65
COST_MOV_00380,MOV_00380,R_434,88,2024112707,34239.99,17.2,0.0026,12037.34
COST_MOV_00381,MOV_00381,R_920,21,2024011202,10178.79,34.68,0.003,14348.3
COST_MOV_00382,MOV_00382,R_868,39,2024033101,16760.86,29.38,0.002,12081.73
COST_MOV_00383,MOV_00383,R_139,48,2024061922,17444.1,15.7,0.0006,9925.94
COST_MOV_00384,MOV_00384,R_183,84,2024060820,12865.44,27.07,0.005,19741.22
COST_MOV_00385,MOV_00385,R_558,88,2024060309,39543.95,19.81,0.0004,12741.9
COST_MOV_00386,MOV_00386,R_960,17,2024101507,30316.03,19.68,0.0017,13260.5
COST_MOV_00387,MOV_00387,R_108,48,2024031110,11344.24,26.09,0.0024,8151.34
COST_MOV_00388,MOV_00388,R_883,87,2024033121,10263.81,18.0,0.0026,5009.65
COST_MOV_00389,MOV_00389,R_454,93,2024102710,44450.76,41.14,0.0032,19950.69
COST_MOV_00390,MOV_00390,R_728,12,2024102900,13587.79,24.51,0.0015,19837.62
COST_MOV_00391,MOV_00391,R_998,41,2024082723,56033.2,34.93,0.0008,5263.89
COST_MOV_00392,MOV_00392,R_918,4,2024071312,36264.81,31.68,0.0026,19964.76
COST_MOV_00393,MOV_00393,R_442,96,2024121320,43458.31,20.88,0.0025,14017.56
COST_MOV_00394,MOV_00394,R_257,50,2024061209,16916.87,22.02,0.0016,14929.29
COST_MOV_00395,MOV_00395,R_130,41,2024010905,36951.83,33.02,0.0049,9897.55
COST_MOV_00396,MOV_00396,R_252,99,2024042722,22051.07,38.6,0.0024,5968.86
COST_MOV_00397,MOV_00397,R_166,65,2024021106,20053.51,17.24,0.0005,14266.31
COST_MOV_00398,MOV_00398,R_466,82,2024100114,55442.68,28.77,0.001,15831.07
COST_MOV_00399,MOV_00399,R_859,20,2024121501,54219.02,18.96,0.0009,12515.21
COST_MOV_00400,MOV_00400,R_427,90,2024021503,18943.11,37.47,0.0019,6841.22
COST_MOV_00401,MOV_00401,R_216,59,2024102314,47609.9,40.79,0.0017,15336.08
COST_MOV_00402,MOV_00402,R_333,2,2024042921,22996.45,40.96,0.0008,19304.14
COST_MOV_00403,MOV_00403,R_574,93,2024122300,48160.22,20.36,0.0012,16431.34
COST_MOV_00404,MOV_00404,R_963,43,2024032114,35757.86,43.12,0.0015,14569.51
COST_MOV_00405,MOV_00405,R_268,59,2024022214,42729.72,21.48,0.0049,7500.4
COST_MOV_00406,MOV_00406,R_839,99,2024041709,22278.97,23.29,0.0032,11927.94
COST_MOV_00407,MOV_00407,R_372,6,2024121308,53644.52,18.03,0.0041,11976.58
COST_MOV_00408,MOV_00408,R_861,5,2024041210,18935.72,30.88,0.0004,18135.84
COST_MOV_00409,MOV_00409,R_321,54,2024080716,56335.1,31.6,0.0044,9184.87
COST_MOV_00410,MOV_00410,R_863,87,2024032212,18489.55,30.2,0.003,7291.88
COST_MOV_00411,MOV_00411,R_359,60,2024093016,39509.59,32.26,0.001,9517.22
COST_MOV_00412,MOV_00412,R_508,48,2024110719,12974.67,28.43,0.0015,18745.94
COST_MOV_00413,MOV_00413,R_839,76,2024111216,10976.03,21.2,0.0036,12491.56
COST_MOV_00414,MOV_00414,R_211,1,2024061608,12353.07,16.02,0.0018,7833.47
COST_MOV_00415,MOV_00415,R_813,1,2024010713,21411.1,44.81,0.0008,16498.27
COST_MOV_00416,MOV_00416,R_769,31,2024052001,12932.4,15.05,0.0024,15769.1
COST_MOV_00417,MOV_00417,R_561,6,2024071000,40720.13,34.09,0.003,9654.72
COST_MOV_00418,MOV_00418,R_857,96,2024091106,42628.59,21.65,0.0047,10450.82
COST_MOV_00419,MOV_00419,R_665,73,2024022102,24908.77,44.11,0.0016,10846.88
COST_MOV_00420,MOV_00420,R_805,90,2024080301,20155.6,16.89,0.0021,5892.72
COST_MOV_00421,MOV_00421,R_674,100,2024051809,42953.45,27.13,0.002,7694.81
COST_MOV_00422,MOV_00422,R_727,16,2024080209,38098.5,30.04,0.0011,19955.95
COST_MOV_00423,MOV_00423,R_345,12,2024062921,18199.33,32.1,0.0005,13022.53
COST_MOV_00424,MOV_00424,R_955,42,2024012812,56305.36,17.64,0.0019,14999.76
COST_MOV_00425,MOV_00425,R_901,39,2024020310,15909.98,29.01,0.0049,5411.4
COST_MOV_00426,MOV_00426,R_796,96,2024110416,45936.18,15.18,0.0034,10642.22
COST_MOV_00427,MOV_00427,R_784,8,2024032321,20944.08,15.82,0.0045,19457.67
COST_MOV_00428,MOV_00428,R_528,81,2024091102,55872.33,15.2,0.0004,16423.31
COST_MOV_00429,MOV_00429,R_967,9,2024022104,12128.51,15.97,0.0011,13674.27
COST_MOV_00430,MOV_00430,R_919,6,2024081408,31549.35,26.14,0.0022,18096.68
COST_MOV_00431,MOV_00431,R_516,4,2024092615,30692.29,33.85,0.0014,16461.47
COST_MOV_00432,MOV_00432,R_196,58,2024070617,36247.19,18.31,0.0001,10176.09
COST_MOV_00433,MOV_00433,R_174,53,2024072011,36626.8,35.57,0.0005,18856.47
COST_MOV_00434,MOV_00434,R_824,83,2024101304,48185.85,23.63,0.0039,16907.94
COST_MOV_00435,MOV_00435,R_717,92,2024011407,15227.36,25.01,0.0001,6613.52
COST_MOV_00436,MOV_00436,R_407,50,2024120823,18427.44,16.59,0.0017,18376.97
COST_MOV_00437,MOV_00437,R_554,61,2024071018,15012.55,15.7,0.0012,8372.52
COST_MOV_00438,MOV_00438,R_380,85,2024030908,31214.62,21.43,0.0021,13728.28
COST_MOV_00439,MOV_00439,R_515,50,2024052918,10332.09,38.17,0.0035,17110.15
COST_MOV_00440,MOV_00440,R_394,90,2024080502,18496.25,38.24,0.0037,11924.29
COST_MOV_00441,MOV_00441,R_163,25,2024040700,50085.5,22.1,0.0041,13840.85
COST_MOV_00442,MOV_00442,R_722,5,2024042920,24714.58,23.05,0.0008,6088.3
COST_MOV_00443,MOV_00443,R_205,79,2024010111,47085.09,19.05,0.0016,15149.81
COST_MOV_00444,MOV_00444,R_474,3,2024080821,56119.46,25.57,0.0039,17226.38
COST_MOV_00445,MOV_00445,R_897,10,2024122506,15767.99,24.54,0.0043,7006.74
COST_MOV_00446,MOV_00446,R_228,18,2024072500,55064.33,30.02,0.0007,12941.55
COST_MOV_00447,MOV_00447,R_997,41,2024112814,42934.92,26.83,0.003,6550.09
COST_MOV_00448,MOV_00448,R_670,86,2024083114,19128.05,22.37,0.0028,15048.77
COST_MOV_00449,MOV_00449,R_514,94,2024032722,50040.54,24.53,0.0034,8592.12
COST_MOV_00450,MOV_00450,R_355,78,2024012302,52020.09,36.8,0.0038,13877.81
COST_MOV_00451,MOV_00451,R_851,19,2024031201,53953.68,17.86,0.0024,11204.31
COST_MOV_00452,MOV_00452,R_156,86,2024030113,23581.49,32.61,0.0015,14604.05
COST_MOV_00453,MOV_00453,R_321,9,2024061908,23866.74,29.14,0.0011,11877.59
COST_MOV_00454,MOV_00454,R_210,54,2024102603,40406.49,35.61,0.0012,10689.05
COST_MOV_00455,MOV_00455,R_288,62,2024091305,54953.64,42.49,0.0043,7117.39
COST_MOV_00456,MOV_00456,R_541,5,2024110401,12285.47,16.8,0.0024,5356.56
COST_MOV_00457,MOV_00457,R_963,21,2024042603,13589.64,35.53,0.0022,8520.63
COST_MOV_00458,MOV_00458,R_569,4,2024112513,55240.62,20.81,0.0045,7421.41
COST_MOV_00459,MOV_00459,R_483,43,2024020613,45111.78,31.07,0.0046,11085.14
COST_MOV_00460,MOV_00460,R_964,37,2024063002,17028.28,32.5,0.0017,16502.11
COST_MOV_00461,MOV_00461,R_660,7,2024120103,56896.75,40.02,0.0031,12192.99
COST_MOV_00462,MOV_00462,R_607,13,2024112321,30799.71,19.53,0.0047,18951.72
COST_MOV_00463,MOV_00463,R_914,51,2024031920,56876.5,43.06,0.0015,10048.16
COST_MOV_00464,MOV_00464,R_419,48,2024092113,20912.43,37.92,0.0007,12427.49
COST_MOV_00465,MOV_00465,R_139,29,2024111311,53876.31,30.62,0.0013,16971.55
COST_MOV_00466,MOV_00466,R_464,86,2024030700,23625.66,17.64,0.0026,12624.68
COST_MOV_00467,MOV_00467,R_257,67,2024021115,30635.95,15.53,0.0032,17804.77
COST_MOV_00468,MOV_00468,R_832,39,2024060920,18884.78,37.14,0.0019,18339.73
COST_MOV_00469,MOV_00469,R_860,87,2024121819,20642.01,23.83,0.0017,9234.8
COST_MOV_00470,MOV_00470,R_823,25,2024042402,53227.4,37.35,0.0049,10543.8
COST_MOV_00471,MOV_00471,R_233,34,2024041022,20217.41,21.31,0.0018,6095.61
COST_MOV_00472,MOV_00472,R_122,42,2024092806,57277.39,39.26,0.0006,10624.66
COST_MOV_00473,MOV_00473,R_519,15,2024122217,57345.04,31.02,0.0035,8950.83
COST_MOV_00474,MOV_00474,R_739,73,2024030909,17513.7,24.22,0.002,15206.15
COST_MOV_00475,MOV_00475,R_580,50,2024100712,21575.75,43.7,0.0009,10380.65
COST_MOV_00476,MOV_00476,R_759,80,2024100202,49463.89,26.58,0.0009,14907.77
COST_MOV_00477,MOV_00477,R_720,31,2024081407,12555.82,20.73,0.0003,13469.55
COST_MOV_00478,MOV_00478,R_626,40,2024081815,38502.56,36.49,0.0006,13708.22
COST_MOV_00479,MOV_00479,R_863,39,2024060414,17023.34,17.85,0.0015,14075.23
COST_MOV_00480,MOV_00480,R_406,83,2024101112,54734.33,18.78,0.0008,19416.35
COST_MOV_00481,MOV_00481,R_713,48,2024112617,19715.93,16.53,0.0045,15637.56
COST_MOV_00482,MOV_00482,R_536,18,2024121123,59614.14,22.67,0.0042,11144.12
COST_MOV_00483,MOV_00483,R_857,32,2024051700,40525.71,38.99,0.0014,15912.08
COST_MOV_00484,MOV_00484,R_412,65,2024090811,20464.24,39.57,0.0022,19348.51
COST_MOV_00485,MOV_00485,R_618,58,2024112916,59157.55,35.84,0.0037,9739.88
COST_MOV_00486,MOV_00486,R_758,96,2024042115,43691.22,39.35,0.0007,19466.58
COST_MOV_00487,MOV_00487,R_757,83,2024052607,55912.19,42.47,0.0003,17001.18
COST_MOV_00488,MOV_00488,R_628,17,2024010701,33653.97,19.69,0.0033,6308.21
COST_MOV_00489,MOV_00489,R_858,91,2024072712,34668.26,33.57,0.0034,10931.66
COST_MOV_00490,MOV_00490,R_610,60,2024062100,32794.38,40.26,0.0013,16286.12
COST_MOV_00491,MOV_00491,R_270,85,2024010600,39633.24,41.56,0.0032,16975.35
COST_MOV_00492,MOV_00492,R_822,88,2024071123,33786.73,38.9,0.0043,14658.83
COST_MOV_00493,MOV_00493,R_819,84,2024070800,15701.8,30.18,0.005,9798.85
COST_MOV_00494,MOV_00494,R_892,77,2024061301,21112.46,25.1,0.0029,7078.12
COST_MOV_00495,MOV_00495,R_536,34,2024120512,14267.03,19.58,0.0027,15562.7
COST_MOV_00496,MOV_00496,R_278,93,2024050915,52990.69,34.26,0.001,6077.38
COST_MOV_00497,MOV_00497,R_432,39,2024090117,13969.25,38.99,0.005,14949.23
COST_MOV_00498,MOV_00498,R_558,17,2024030715,31208.57,21.97,0.0032,19707.93
COST_MOV_00499,MOV_00499,R_182,12,2024081703,11384.24,23.78,0.0047,19835.64
COST_MOV_00500,MOV_00500,R_173,34,2024081404,16472.34,36.64,0.0006,19806.77
COST_MOV_00501,MOV_00501,R_215,25,2024021814,50183.05,43.08,0.0048,13240.84
COST_MOV_00502,MOV_00502,R_589,18,2024020621,57919.78,34.25,0.0031,18861.01
COST_MOV_00503,MOV_00503,R_420,41,2024110808,49244.34,34.97,0.004,16100.51
COST_MOV_00504,MOV_00504,R_727,82,2024043017,42669.08,15.49,0.0027,18714.27
COST_MOV_00505,MOV_00505,R_216,98,2024041803,52828.25,40.83,0.0008,18973.22
COST_MOV_00506,MOV_00506,R_443,50,2024101921,12657.47,20.96,0.0047,10460.06
COST_MOV_00507,MOV_00507,R_831,25,2024080723,43105.51,23.45,0.0031,11523.09
COST_MOV_00508,MOV_00508,R_977,17,2024082301,36754.63,25.28,0.004,9003.44
COST_MOV_00509,MOV_00509,R_710,38,2024020105,41770.93,31.12,0.0005,15024.01
COST_MOV_00510,MOV_00510,R_380,63,2024040108,53718.0,26.4,0.0026,8251.0
COST_MOV_00511,MOV_00511,R_161,30,2024100209,44968.04,21.91,0.0019,13236.14
COST_MOV_00512,MOV_00512,R_676,16,2024121011,58814.95,43.75,0.0004,14857.66
COST_MOV_00513,MOV_00513,R_253,80,2024062314,32451.08,42.55,0.0004,9410.59
COST_MOV_00514,MOV_00514,R_856,89,2024011411,22587.78,29.06,0.0015,17604.42
COST_MOV_00515,MOV_00515,R_793,89,2024041412,23307.46,41.26,0.0032,6497.05
COST_MOV_00516,MOV_00516,R_951,80,2024122104,48348.72,24.16,0.0017,6510.31
COST_MOV_00517,MOV_00517,R_366,15,2024032108,56638.15,39.67,0.0012,7937.74
COST_MOV_00518,MOV_00518,R_857,46,2024122303,32653.27,34.21,0.0019,7707.82
COST_MOV_00519,MOV_00519,R_217,62,2024052118,58788.28,31.67,0.0019,15378.32
COST_MOV_00520,MOV_00520,R_659,12,2024120307,17021.6,25.78,0.0034,6842.71
COST_MOV_00521,MOV_00521,R_131,38,2024060619,59279.46,17.06,0.0042,7955.68
COST_MOV_00522,MOV_00522,R_372,87,2024071708,20359.87,18.21,0.0035,13415.38
COST_MOV_00523,MOV_00523,R_266,18,2024020107,53847.19,20.29,0.0018,12490.86
COST_MOV_00524,MOV_00524,R_406,12,2024070203,23685.7,22.42,0.0007,13673.48
COST_MOV_00525,MOV_00525,R_495,50,2024110715,15102.14,28.62,0.0048,19668.72
COST_MOV_00526,MOV_00526,R_577,17,2024042320,36283.65,29.3,0.0019,5191.58
COST_MOV_00527,MOV_00527,R_749,62,2024101100,35471.16,23.67,0.0027,6955.67
COST_MOV_00528,MOV_00528,R_136,4,2024090119,42965.12,40.87,0.0042,8934.28
COST_MOV_00529,MOV_00529,R_325,15,2024112518,48487.87,20.63,0.0009,11256.17
COST_MOV_00530,MOV_00530,R_115,87,2024010910,24520.63,15.91,0.0009,8554.19
COST_MOV_00531,MOV_00531,R_505,67,2024081822,41121.29,44.02,0.0039,5022.73
COST_MOV_00532,MOV_00532,R_552,85,2024112423,56752.37,17.17,0.0013,17396.57
COST_MOV_00533,MOV_00533,R_428,83,2024020706,36396.63,42.12,0.0013,11065.06
COST_MOV_00534,MOV_00534,R_629,97,2024042221,53165.28,15.87,0.0006,19379.09
COST_MOV_00535,MOV_00535,R_778,83,2024060100,56399.67,32.23,0.0047,18925.02
COST_MOV_00536,MOV_00536,R_213,64,2024110121,15338.88,29.25,0.0018,18176.85
COST_MOV_00537,MOV_00537,R_574,53,2024031101,33515.78,21.41,0.0015,19751.36
COST_MOV_00538,MOV_00538,R_323,72,2024072622,35858.07,21.92,0.0022,14567.76
COST_MOV_00539,MOV_00539,R_801,59,2024020701,51812.99,33.85,0.003,16940.69
COST_MOV_00540,MOV_00540,R_574,58,2024090500,50401.18,17.9,0.0047,8646.16
COST_MOV_00541,MOV_00541,R_589,67,2024071807,33798.41,35.54,0.0016,17489.93
COST_MOV_00542,MOV_00542,R_241,33,2024100608,34966.32,42.62,0.0029,10557.48
COST_MOV_00543,MOV_00543,R_511,92,2024110800,22098.0,37.08,0.0022,8886.81
COST_MOV_00544,MOV_00544,R_651,59,2024032502,41688.43,33.28,0.0024,8833.52
COST_MOV_00545,MOV_00545,R_109,7,2024122801,52122.14,19.96,0.0049,6111.34
COST_MOV_00546,MOV_00546,R_986,75,2024043023,38324.27,40.98,0.0049,6112.24
COST_MOV_00547,MOV_00547,R_865,50,2024080717,13830.85,20.86,0.0041,8045.83
COST_MOV_00548,MOV_00548,R_901,38,2024092814,34517.65,18.06,0.0046,17993.71
COST_MOV_00549,MOV_00549,R_641,90,2024121517,12713.2,22.78,0.0018,17806.15
COST_MOV_00550,MOV_00550,R_281,27,2024052808,10419.43,36.56,0.0042,16561.75
COST_MOV_00551,MOV_00551,R_753,70,2024050109,58005.07,16.54,0.0049,11809.08
COST_MOV_00552,MOV_00552,R_805,74,2024112322,56430.11,25.33,0.003,6057.88
COST_MOV_00553,MOV_00553,R_769,55,2024123011,31567.24,34.93,0.0037,14839.9
COST_MOV_00554,MOV_00554,R_987,35,2024020815,19167.09,44.91,0.002,5606.99
COST_MOV_00555,MOV_00555,R_844,38,2024021208,57613.71,37.73,0.0008,7451.91
COST_MOV_00556,MOV_00556,R_365,83,2024060203,57240.37,17.0,0.0014,6889.03
COST_MOV_00557,MOV_00557,R_829,86,2024071508,10830.04,22.76,0.004,12953.75
COST_MOV_00558,MOV_00558,R_710,7,2024080110,42879.06,20.14,0.0004,7354.92
COST_MOV_00559,MOV_00559,R_625,82,2024102911,55223.01,24.14,0.0002,6178.26
COST_MOV_00560,MOV_00560,R_978,25,2024051402,56195.91,18.4,0.0033,8618.26
COST_MOV_00561,MOV_00561,R_321,66,2024042815,59773.82,41.46,0.0024,9853.41
COST_MOV_00562,MOV_00562,R_834,33,2024041920,37336.69,38.41,0.0012,18294.13
COST_MOV_00563,MOV_00563,R_966,7,2024080805,46507.19,18.49,0.0045,7177.79
COST_MOV_00564,MOV_00564,R_937,91,2024090110,48842.13,15.45,0.0011,7150.53
COST_MOV_00565,MOV_00565,R_290,54,2024121020,30665.27,22.86,0.0002,6535.88
COST_MOV_00566,MOV_00566,R_184,47,2024081413,44975.05,41.26,0.0003,13522.25
COST_MOV_00567,MOV_00567,R_905,86,2024010700,22603.89,24.67,0.0041,16915.67
COST_MOV_00568,MOV_00568,R_800,88,2024061510,51351.44,28.35,0.0038,5953.57
COST_MOV_00569,MOV_00569,R_861,93,2024062403,37209.53,27.41,0.0031,12873.36
COST_MOV_00570,MOV_00570,R_303,63,2024121307,55595.46,28.58,0.003,8867.56
COST_MOV_00571,MOV_00571,R_850,99,2024030612,17734.04,16.74,0.0027,14163.26
COST_MOV_00572,MOV_00572,R_486,55,2024052512,33475.37,42.35,0.0027,7458.61
COST_MOV_00573,MOV_00573,R_696,10,2024102402,24879.57,16.82,0.0007,5267.41
COST_MOV_00574,MOV_00574,R_941,7,2024022917,36271.49,28.55,0.0046,14605.05
COST_MOV_00575,MOV_00575,R_711,50,2024062513,23937.39,42.5,0.004,18744.74
COST_MOV_00576,MOV_00576,R_360,1,2024032118,21345.64,23.02,0.0033,17178.24
COST_MOV_00577,MOV_00577,R_304,65,2024021913,19588.42,29.96,0.001,7112.38
COST_MOV_00578,MOV_00578,R_888,51,2024102518,50927.74,38.51,0.0032,14331.81
COST_MOV_00579,MOV_00579,R_981,38,2024092322,32701.31,36.54,0.0047,5626.75
COST_MOV_00580,MOV_00580,R_763,71,2024091117,40718.25,31.67,0.0014,8891.1
COST_MOV_00581,MOV_00581,R_998,71,2024092600,49770.91,30.5,0.0015,8288.18
COST_MOV_00582,MOV_00582,R_223,53,2024082217,45475.32,28.73,0.0042,10611.7
COST_MOV_00583,MOV_00583,R_208,15,2024062112,37888.8,16.24,0.0033,16739.79
COST_MOV_00584,MOV_00584,R_661,71,2024111021,45631.11,26.5,0.0035,18886.76
COST_MOV_00585,MOV_00585,R_438,46,2024112814,49739.23,15.39,0.003,7586.58
COST_MOV_00586,MOV_00586,R_777,63,2024051202,37235.4,16.15,0.0024,17752.63
COST_MOV_00587,MOV_00587,R_716,55,2024090519,48006.39,18.36,0.0045,18575.9
COST_MOV_00588,MOV_00588,R_915,47,2024102417,30538.06,38.68,0.0021,14798.16
COST_MOV_00589,MOV_00589,R_283,63,2024090121,54282.9,28.44,0.0025,12644.39
COST_MOV_00590,MOV_00590,R_569,26,2024040513,24762.63,20.29,0.0026,10891.07
COST_MOV_00591,MOV_00591,R_276,81,2024011317,47117.6,25.09,0.0035,13388.36
COST_MOV_00592,MOV_00592,R_794,34,2024012600,20482.92,22.61,0.0026,17665.44
