time_key,port_key,condition_id,wind_speed_bft,wave_height,visibility_km,port_status
2024010514,4,664,2,3.88,3.7,0
2024010514,5,665,2,2.54,13.04,0
2024010514,6,666,1,2.81,8.87,0
2024010515,1,667,5,4.28,8.26,0
2024010515,2,668,6,0.67,6.43,0
2024010515,3,669,9,3.65,4.29,1
2024010515,4,670,5,2.42,3.24,0
2024010515,5,671,6,4.4,3.75,0
2024010515,6,672,6,2.91,14.11,0
2024010516,1,673,3,0.82,9.69,0
2024010516,2,674,4,3.69,7.8,0
2024010516,3,675,1,3.06,1.36,0
2024010516,4,676,4,0.76,14.24,0
2024010516,5,677,1,0.14,11.5,0
2024010516,6,678,5,2.49,3.6,0
2024010517,1,679,11,1.16,6.76,1
2024010517,2,680,11,3.92,9.84,1
2024010517,3,681,8,1.2,3.46,1
2024010517,4,682,8,3.02,7.82,1
2024010517,5,683,5,1.62,10.95,0
2024010517,6,684,10,1.64,3.09,1
2024010518,1,685,2,0.9,4.5,0
2024010518,2,686,6,2.31,7.9,0
2024010518,3,687,1,2.65,10.76,0
2024010518,4,688,7,2.66,8.86,0
2024010518,5,689,11,3.87,3.97,1
2024010518,6,690,4,2.97,12.53,0
2024010519,1,691,5,3.36,8.29,0
2024010519,2,692,6,1.52,2.56,0
2024010519,3,693,11,1.95,4.17,1
2024010519,4,694,1,0.18,14.55,0
2024010519,5,695,9,0.45,10.74,1
2024010519,6,696,10,1.79,5.66,1
2024010520,1,697,4,1.02,4.41,0
2024010520,2,698,8,3.68,7.51,1
2024010520,3,699,5,3.08,3.25,0
2024010520,4,700,11,4.37,4.26,1
2024010520,5,701,8,4.0,10.75,1
2024010520,6,702,1,4.4,12.95,0
2024010521,1,703,8,1.71,1.87,1
2024010521,2,704,11,2.23,9.3,1
2024010521,3,705,11,1.74,9.32,1
2024010521,4,706,4,4.34,6.36,0
2024010521,5,707,2,1.87,11.98,0
2024010521,6,708,11,0.61,8.0,1
2024010522,1,709,6,1.2,3.0,0
2024010522,2,710,2,1.97,9.8,0
2024010522,3,711,5,2.75,9.41,0
2024010522,4,712,2,2.82,14.9,0
2024010522,5,713,3,3.44,4.07,0
2024010522,6,714,11,2.95,9.49,1
2024010523,1,715,6,2.26,9.01,0
2024010523,2,716,1,0.23,5.53,0
2024010523,3,717,6,3.16,11.7,0
2024010523,4,718,3,0.48,6.21,0
2024010523,5,719,7,2.16,10.24,0
2024010523,6,720,2,4.04,6.53,0
2024010600,1,721,6,2.73,12.11,0
2024010600,2,722,8,0.98,14.97,1
2024010600,3,723,1,3.66,10.64,0
2024010600,4,724,11,1.42,11.95,1
2024010600,5,725,11,2.64,1.8,1
2024010600,6,726,9,2.9,13.49,1
2024010601,1,727,5,3.32,12.66,0
2024010601,2,728,5,0.39,2.94,0
2024010601,3,729,5,3.86,9.64,0
2024010601,4,730,6,0.6,13.1,0
2024010601,5,731,2,0.52,9.81,0
2024010601,6,732,6,2.11,13.35,0
2024010602,1,733,11,1.74,10.95,1
2024010602,2,734,4,0.34,7.16,0
2024010602,3,735,8,0.83,14.4,1
2024010602,4,736,11,2.03,13.92,1
2024010602,5,737,9,3.75,1.93,1
2024010602,6,738,9,0.63,3.25,1
2024010603,1,739,8,0.56,9.11,1
2024010603,2,740,3,3.64,9.66,0
2024010603,3,741,10,2.27,13.59,1
2024010603,4,742,11,1.69,3.17,1
2024010603,5,743,11,2.13,6.3,1
2024010603,6,744,4,1.91,14.69,0
2024010604,1,745,1,3.54,13.04,0
2024010604,2,746,9,0.14,13.72,1
2024010604,3,747,5,2.01,1.44,0
2024010604,4,748,6,0.8,4.08,0
2024010604,5,749,3,1.46,7.48,0
2024010604,6,750,11,0.59,13.23,1
2024010605,1,751,10,1.98,7.25,1
2024010605,2,752,8,2.93,3.25,1
2024010605,3,753,7,3.01,9.59,0
2024010605,4,754,1,3.61,13.51,0
2024010605,5,755,10,3.69,1.95,1
2024010605,6,756,5,2.73,7.94,0
2024010606,1,757,10,1.65,14.72,1
2024010606,2,758,9,0.33,2.06,1
2024010606,3,759,11,0.26,6.64,1
2024010606,4,760,6,0.6,4.06,0
2024010606,5,761,8,4.43,2.64,1
2024010606,6,762,10,3.56,11.13,1
2024010607,1,763,1,1.88,1.89,0
2024010607,2,764,10,2.15,13.8,1
2024010607,3,765,11,3.34,14.31,1
2024010607,4,766,7,2.36,9.13,0
2024010607,5,767,3,1.69,9.68,0
2024010607,6,768,9,1.64,13.72,1
2024010608,1,769,6,1.02,9.01,0
2024010608,2,770,5,4.0,3.92,0
2024010608,3,771,8,1.92,6.02,1
2024010608,4,772,8,3.41,7.85,1
2024010608,5,773,3,2.62,10.89,0
2024010608,6,774,2,3.42,7.52,0
2024010609,1,775,2,1.51,14.27,0
2024010609,2,776,5,3.41,9.36,0
2024010609,3,777,10,3.58,8.58,1
2024010609,4,778,7,0.56,11.86,0
2024010609,5,779,8,0.5,3.88,1
2024010609,6,780,10,4.44,8.11,1
2024010610,1,781,8,0.62,1.24,1
2024010610,2,782,8,3.11,7.18,1
2024010610,3,783,10,3.39,3.14,1
2024010610,4,784,11,0.38,12.18,1
2024010610,5,785,3,3.38,6.29,0
2024010610,6,786,11,1.95,7.55,1
2024010611,1,787,2,1.31,1.45,0
2024010611,2,788,4,3.03,1.47,0
2024010611,3,789,1,3.77,4.67,0
2024010611,4,790,3,2.62,10.8,0
2024010611,5,791,11,3.93,11.57,1
2024010611,6,792,9,0.2,14.91,1
2024010612,1,793,7,3.35,11.97,0
2024010612,2,794,7,0.85,10.04,0
2024010612,3,795,1,1.36,10.81,0
2024010612,4,796,7,2.62,6.61,0
2024010612,5,797,10,1.31,14.51,1
2024010612,6,798,7,0.84,9.64,0
2024010613,1,799,4,4.0,1.27,0
2024010613,2,800,7,4.09,5.87,0
2024010613,3,801,8,0.26,2.97,1
2024010613,4,802,3,2.3,4.3,0
2024010613,5,803,10,1.0,8.92,1
2024010613,6,804,2,3.9,7.16,0
2024010614,1,805,7,2.14,7.31,0
2024010614,2,806,5,2.21,7.04,0
2024010614,3,807,5,2.86,3.8,0
2024010614,4,808,5,0.34,2.49,0
2024010614,5,809,7,0.66,7.07,0
2024010614,6,810,9,2.29,4.77,1
2024010615,1,811,11,4.35,5.32,1
2024010615,2,812,8,3.81,2.48,1
2024010615,3,813,6,4.01,11.88,0
2024010615,4,814,7,0.7,1.87,0
2024010615,5,815,9,4.32,10.83,1
2024010615,6,816,11,3.31,9.85,1
2024010616,1,817,6,1.53,1.64,0
2024010616,2,818,1,3.9,12.6,0
2024010616,3,819,4,3.39,9.05,0
2024010616,4,820,8,3.34,11.07,1
2024010616,5,821,7,3.33,9.21,0
2024010616,6,822,3,3.62,4.4,0
2024010617,1,823,10,4.27,5.25,1
2024010617,2,824,3,0.7,14.96,0
2024010617,3,825,11,4.5,12.3,1
2024010617,4,826,3,3.94,12.74,0
2024010617,5,827,1,2.04,4.63,0
2024010617,6,828,10,0.79,11.95,1
2024010618,1,829,1,2.1,5.8,0
2024010618,2,830,6,3.53,5.61,0
2024010618,3,831,1,2.75,5.39,0
2024010618,4,832,5,1.33,2.53,0
2024010618,5,833,4,1.89,2.45,0
2024010618,6,834,5,4.3,10.7,0
2024010619,1,835,7,3.64,8.09,0
2024010619,2,836,6,0.65,12.35,0
2024010619,3,837,9,2.5,11.98,1
2024010619,4,838,6,4.2,5.8,0
2024010619,5,839,9,0.25,2.87,1
2024010619,6,840,4,0.29,4.9,0
2024010620,1,841,1,3.25,8.65,0
2024010620,2,842,1,2.63,12.21,0
2024010620,3,843,10,0.3,7.24,1
2024010620,4,844,7,4.48,9.32,0
2024010620,5,845,3,2.65,8.75,0
2024010620,6,846,2,2.26,4.01,0
2024010621,1,847,6,2.07,7.15,0
2024010621,2,848,6,3.18,10.29,0
2024010621,3,849,7,2.12,1.7,0
2024010621,4,850,5,3.0,9.41,0
2024010621,5,851,8,2.25,13.59,1
2024010621,6,852,7,2.79,13.8,0
2024010622,1,853,2,3.64,12.91,0
2024010622,2,854,1,3.7,4.08,0
2024010622,3,855,9,3.84,13.03,1
2024010622,4,856,5,0.99,2.56,0
2024010622,5,857,11,0.37,5.52,1
2024010622,6,858,5,3.78,6.56,0
2024010623,1,859,10,0.29,3.88,1
2024010623,2,860,4,1.04,13.23,0
2024010623,3,861,2,2.42,11.31,0
2024010623,4,862,5,3.86,11.0,0
2024010623,5,863,2,4.05,13.98,0
2024010623,6,864,7,2.86,11.65,0
2024010700,1,865,11,4.35,6.99,1
2024010700,2,866,9,3.31,2.86,1
2024010700,3,867,9,2.42,12.59,1
2024010700,4,868,11,0.69,10.99,1
2024010700,5,869,6,1.99,9.48,0
2024010700,6,870,1,3.72,11.43,0
2024010701,1,871,6,1.35,11.57,0
2024010701,2,872,5,2.64,11.4,0
2024010701,3,873,4,4.43,7.36,0
2024010701,4,874,6,0.87,8.48,0
2024010701,5,875,6,0.55,12.24,0
2024010701,6,876,6,3.6,14.01,0
2024010702,1,877,2,0.21,8.22,0
2024010702,2,878,7,2.93,10.7,0
2024010702,3,879,4,1.58,8.1,0
2024010702,4,880,9,3.28,6.84,1
2024010702,5,881,10,0.63,11.93,1
2024010702,6,882,2,1.55,3.07,0
2024010703,1,883,5,0.17,7.23,0
2024010703,2,884,4,1.13,9.24,0
2024010703,3,885,9,2.23,10.91,1
2024010703,4,886,4,0.88,13.38,0
2024010703,5,887,8,2.74,3.26,1
2024010703,6,888,8,0.62,6.8,1
2024010704,1,889,6,3.38,4.18,0
2024010704,2,890,6,4.16,8.68,0
2024010704,3,891,11,1.8,3.86,1
2024010704,4,892,8,2.42,4.36,1
2024010704,5,893,10,2.25,2.7,1
2024010704,6,894,9,3.56,8.91,1
2024010705,1,895,5,4.47,12.21,0
2024010705,2,896,11,3.34,2.75,1
2024010705,3,897,1,1.04,12.11,0
2024010705,4,898,1,3.16,14.51,0
2024010705,5,899,2,2.81,7.69,0
2024010705,6,900,10,1.02,8.49,1
2024010706,1,901,10,1.16,11.67,1
2024010706,2,902,5,2.97,11.52,0
2024010706,3,903,4,3.65,2.51,0
2024010706,4,904,1,3.45,12.6,0
2024010706,5,905,4,2.77,2.53,0
2024010706,6,906,4,4.23,8.93,0
2024010707,1,907,10,3.32,8.04,1
2024010707,2,908,4,2.48,12.58,0
2024010707,3,909,1,3.69,2.9,0
2024010707,4,910,9,1.38,10.03,1
2024010707,5,911,3,1.26,13.53,0
2024010707,6,912,4,4.37,8.73,0
2024010708,1,913,5,4.28,13.12,0
2024010708,2,914,7,3.97,13.37,0
2024010708,3,915,6,1.04,4.54,0
2024010708,4,916,5,2.69,13.32,0
2024010708,5,917,8,2.45,10.55,1
2024010708,6,918,1,0.99,13.05,0
2024010709,1,919,7,2.07,4.7,0
2024010709,2,920,6,2.15,6.3,0
2024010709,3,921,11,1.16,9.44,1
2024010709,4,922,5,4.3,11.56,0
2024010709,5,923,7,2.27,14.76,0
2024010709,6,924,3,2.41,1.96,0
2024010710,1,925,1,2.73,8.58,0
2024010710,2,926,9,4.0,8.67,1
2024010710,3,927,2,2.45,13.68,0
2024010710,4,928,10,2.48,4.3,1
2024010710,5,929,3,1.16,3.23,0
2024010710,6,930,8,2.75,7.75,1
2024010711,1,931,10,1.78,11.16,1
2024010711,2,932,9,2.95,14.61,1
2024010711,3,933,3,1.42,9.01,0
2024010711,4,934,6,3.25,11.16,0
2024010711,5,935,7,2.82,4.9,0
2024010711,6,936,1,2.19,10.47,0
2024010712,1,937,7,0.53,4.4,0
2024010712,2,938,4,2.86,7.94,0
2024010712,3,939,5,3.88,1.65,0
2024010712,4,940,8,0.85,5.53,1
2024010712,5,941,4,0.47,11.94,0
2024010712,6,942,4,0.27,1.95,0
2024010713,1,943,8,0.24,5.46,1
2024010713,2,944,5,3.81,3.39,0
2024010713,3,945,6,3.3,9.78,0
2024010713,4,946,11,0.99,11.41,1
2024010713,5,947,5,4.14,2.54,0
2024010713,6,948,1,0.7,8.32,0
2024010714,1,949,7,1.75,10.54,0
2024010714,2,950,6,2.09,14.86,0
2024010714,3,951,2,0.43,4.05,0
2024010714,4,952,11,1.63,2.03,1
2024010714,5,953,7,0.55,4.61,0
2024010714,6,954,6,3.58,8.85,0
2024010715,1,955,5,0.31,9.86,0
2024010715,2,956,8,0.18,6.3,1
2024010715,3,957,5,3.32,7.07,0
2024010715,4,958,11,3.54,8.67,1
2024010715,5,959,2,2.28,3.18,0
2024010715,6,960,6,1.5,14.47,0
2024010716,1,961,1,1.14,10.42,0
2024010716,2,962,5,0.61,8.3,0
2024010716,3,963,6,2.23,11.25,0
2024010716,4,964,7,2.26,2.39,0
2024010716,5,965,2,2.11,12.01,0
2024010716,6,966,1,3.52,3.7,0
2024010717,1,967,6,0.54,2.12,0
2024010717,2,968,3,3.05,13.39,0
2024010717,3,969,5,1.87,10.84,0
2024010717,4,970,11,1.16,1.54,1
2024010717,5,971,2,3.1,14.04,0
2024010717,6,972,1,0.97,14.97,0
2024010718,1,973,1,1.12,9.66,0
2024010718,2,974,11,4.49,3.05,1
2024010718,3,975,4,4.01,8.23,0
2024010718,4,976,10,3.17,10.48,1
2024010718,5,977,2,1.49,3.59,0
2024010718,6,978,1,2.46,6.42,0
2024010719,1,979,6,0.66,2.52,0
2024010719,2,980,4,1.57,9.13,0
2024010719,3,981,10,0.4,5.81,1
2024010719,4,982,7,2.79,5.94,0
2024010719,5,983,11,3.87,7.44,1
2024010719,6,984,6,3.66,4.54,0
2024010720,1,985,5,3.87,9.64,0
2024010720,2,986,10,0.87,10.4,1
2024010720,3,987,2,2.96,4.52,0
2024010720,4,988,5,4.31,11.79,0
2024010720,5,989,9,3.55,1.75,1
2024010720,6,990,9,0.11,10.69,1
2024010721,1,991,2,3.98,7.09,0
2024010721,2,992,7,3.21,9.7,0
2024010721,3,993,10,0.64,6.57,1
2024010721,4,994,4,1.48,6.29,0
2024010721,5,995,3,0.62,3.01,0
2024010721,6,996,11,3.31,10.98,1
2024010722,1,997,1,0.12,5.2,0
2024010722,2,998,3,2.14,7.02,0
2024010722,3,999,11,4.5,11.61,1
2024010722,4,1000,9,3.84,4.22,1
2024010722,5,1001,9,2.68,7.31,1
2024010722,6,1002,7,3.15,5.47,0
2024010723,1,1003,3,2.76,11.01,0
2024010723,2,1004,3,3.67,14.48,0
2024010723,3,1005,4,4.0,14.31,0
2024010723,4,1006,7,3.47,7.96,0
2024010723,5,1007,7,0.9,3.37,0
2024010723,6,1008,2,1.74,14.53,0
2024010800,1,1009,5,3.55,13.48,0
2024010800,2,1010,7,3.72,3.22,0
2024010800,3,1011,7,2.87,4.83,0
2024010800,4,1012,6,3.24,2.55,0
2024010800,5,1013,10,0.87,14.38,1
2024010800,6,1014,10,1.74,1.99,1
2024010801,1,1015,8,2.45,6.52,1
2024010801,2,1016,3,4.43,12.73,0
2024010801,3,1017,1,3.62,8.6,0
2024010801,4,1018,3,0.95,8.23,0
2024010801,5,1019,11,1.65,6.36,1
2024010801,6,1020,2,1.05,1.12,0
2024010802,1,1021,2,0.77,3.09,0
2024010802,2,1022,2,0.63,9.08,0
2024010802,3,1023,5,4.35,12.23,0
2024010802,4,1024,1,4.09,10.06,0
2024010802,5,1025,10,2.23,11.64,1
2024010802,6,1026,4,2.51,3.89,0
2024010803,1,1027,10,3.79,8.87,1
2024010803,2,1028,5,2.95,6.19,0
2024010803,3,1029,2,3.32,5.68,0
2024010803,4,1030,5,3.58,6.94,0
2024010803,5,1031,10,2.23,13.2,1
2024010803,6,1032,4,4.39,13.39,0
2024010804,1,1033,8,2.86,12.04,1
2024010804,2,1034,1,2.89,6.26,0
2024010804,3,1035,5,0.72,1.34,0
2024010804,4,1036,11,4.45,6.14,1
2024010804,5,1037,10,0.41,12.56,1
2024010804,6,1038,1,4.44,2.37,0
2024010805,1,1039,10,4.11,10.36,1
2024010805,2,1040,10,3.87,13.02,1
2024010805,3,1041,4,3.06,7.55,0
2024010805,4,1042,8,2.78,1.59,1
2024010805,5,1043,1,4.49,8.04,0
2024010805,6,1044,11,4.39,10.7,1
2024010806,1,1045,2,3.67,10.19,0
2024010806,2,1046,1,0.48,8.17,0
2024010806,3,1047,11,1.74,9.44,1
2024010806,4,1048,7,3.91,4.87,0
2024010806,5,1049,2,3.19,3.97,0
2024010806,6,1050,1,0.64,13.41,0
2024010807,1,1051,6,1.63,5.04,0
2024010807,2,1052,6,0.19,10.69,0
2024010807,3,1053,10,4.03,3.57,1
2024010807,4,1054,2,3.39,7.02,0
2024010807,5,1055,1,2.02,2.98,0
2024010807,6,1056,10,3.45,5.12,1
2024010808,1,1057,3,4.21,3.51,0
2024010808,2,1058,10,1.33,14.38,1
2024010808,3,1059,5,1.36,1.22,0
2024010808,4,1060,6,2.22,5.87,0
2024010808,5,1061,3,3.21,9.81,0
2024010808,6,1062,9,4.47,13.3,1
2024010809,1,1063,11,0.82,14.95,1
2024010809,2,1064,5,1.61,9.52,0
2024010809,3,1065,2,1.7,13.85,0
2024010809,4,1066,10,3.29,14.28,1
2024010809,5,1067,6,4.0,8.52,0
2024010809,6,1068,8,0.91,2.62,1
2024010810,1,1069,11,3.24,8.03,1
2024010810,2,1070,6,4.1,7.78,0
2024010810,3,1071,4,0.63,8.67,0
2024010810,4,1072,6,2.89,5.94,0
2024010810,5,1073,8,0.99,10.36,1
2024010810,6,1074,8,2.04,7.51,1
2024010811,1,1075,10,0.66,9.0,1
2024010811,2,1076,2,3.11,5.22,0
2024010811,3,1077,8,1.87,7.16,1
2024010811,4,1078,6,2.6,10.99,0
2024010811,5,1079,2,2.4,2.5,0
2024010811,6,1080,1,3.15,12.22,0
2024010812,1,1081,6,4.04,6.92,0
2024010812,2,1082,7,1.33,14.65,0
2024010812,3,1083,10,2.72,8.44,1
2024010812,4,1084,5,2.62,1.8,0
2024010812,5,1085,10,1.49,8.16,1
2024010812,6,1086,8,2.3,8.41,1
2024010813,1,1087,11,0.28,10.33,1
2024010813,2,1088,9,1.98,3.31,1
2024010813,3,1089,4,1.29,7.67,0
2024010813,4,1090,7,3.9,6.42,0
2024010813,5,1091,8,1.67,13.85,1
2024010813,6,1092,6,0.95,5.14,0
2024010814,1,1093,2,2.43,1.25,0
2024010814,2,1094,7,3.67,7.96,0
2024010814,3,1095,9,1.66,14.48,1
2024010814,4,1096,5,3.83,9.99,0
2024010814,5,1097,2,1.53,9.41,0
2024010814,6,1098,4,3.34,12.65,0
2024010815,1,1099,3,0.61,3.17,0
2024010815,2,1100,4,0.37,5.95,0
2024010815,3,1101,10,3.35,3.92,1
2024010815,4,1102,7,1.72,6.38,0
2024010815,5,1103,10,1.83,1.79,1
2024010815,6,1104,8,2.63,6.75,1
2024010816,1,1105,1,4.44,3.07,0
2024010816,2,1106,8,0.85,9.69,1
2024010816,3,1107,5,1.42,7.72,0
2024010816,4,1108,7,2.95,10.35,0
2024010816,5,1109,11,3.18,7.18,1
2024010816,6,1110,11,3.21,9.77,1
2024010817,1,1111,1,2.72,2.4,0
2024010817,2,1112,2,2.69,3.31,0
2024010817,3,1113,1,0.75,14.54,0
2024010817,4,1114,5,3.77,12.76,0
2024010817,5,1115,6,0.14,8.83,0
2024010817,6,1116,10,1.94,14.98,1
2024010818,1,1117,9,1.05,1.5,1
2024010818,2,1118,8,0.56,14.69,1
2024010818,3,1119,7,1.51,1.84,0
2024010818,4,1120,5,2.99,9.99,0
2024010818,5,1121,3,2.29,9.17,0
2024010818,6,1122,9,3.94,13.25,1
2024010819,1,1123,5,2.74,9.18,0
2024010819,2,1124,3,1.21,4.09,0
2024010819,3,1125,3,2.37,4.01,0
2024010819,4,1126,3,1.1,11.27,0
2024010819,5,1127,6,0.89,12.68,0
2024010819,6,1128,1,4.3,7.81,0
2024010820,1,1129,11,2.16,12.29,1
2024010820,2,1130,4,2.97,3.19,0
2024010820,3,1131,8,3.94,8.45,1
2024010820,4,1132,3,1.52,7.69,0
2024010820,5,1133,5,3.57,12.61,0
2024010820,6,1134,2,3.57,13.87,0
2024010821,1,1135,2,3.73,2.59,0
2024010821,2,1136,11,0.93,9.16,1
2024010821,3,1137,7,4.34,6.82,0
2024010821,4,1138,10,1.31,7.68,1
2024010821,5,1139,3,3.52,12.68,0
2024010821,6,1140,5,0.81,10.39,0
2024010822,1,1141,3,4.17,8.11,0
2024010822,2,1142,6,1.98,8.86,0
2024010822,3,1143,10,3.04,12.96,1
2024010822,4,1144,3,3.84,12.72,0
2024010822,5,1145,8,1.34,5.79,1
2024010822,6,1146,2,1.81,2.59,0
2024010823,1,1147,3,1.48,3.19,0
2024010823,2,1148,8,1.34,5.51,1
2024010823,3,1149,8,2.35,14.52,1
2024010823,4,1150,1,2.51,14.05,0
2024010823,5,1151,8,0.44,13.62,1
2024010823,6,1152,10,3.06,8.89,1
2024010900,1,1153,2,1.95,7.97,0
2024010900,2,1154,7,4.01,4.48,0
2024010900,3,1155,6,4.0,10.5,0
2024010900,4,1156,2,3.27,13.33,0
2024010900,5,1157,5,3.86,12.77,0
2024010900,6,1158,7,4.16,11.65,0
2024010901,1,1159,8,2.64,4.42,1
2024010901,2,1160,3,4.38,9.06,0
2024010901,3,1161,1,4.3,4.15,0
2024010901,4,1162,7,0.58,12.25,0
2024010901,5,1163,5,2.4,13.91,0
2024010901,6,1164,5,0.6,14.13,0
2024010902,1,1165,7,3.11,13.88,0
2024010902,2,1166,1,3.47,4.99,0
2024010902,3,1167,8,3.99,3.94,1
2024010902,4,1168,10,2.96,2.15,1
2024010902,5,1169,5,2.1,11.49,0
2024010902,6,1170,8,0.79,14.47,1
2024010903,1,1171,10,0.65,2.67,1
2024010903,2,1172,10,2.24,7.69,1
2024010903,3,1173,5,3.76,4.82,0
2024010903,4,1174,7,3.4,11.21,0
2024010903,5,1175,10,3.98,13.1,1
2024010903,6,1176,3,3.67,5.91,0
2024010904,1,1177,2,1.0,10.58,0
2024010904,2,1178,6,0.98,6.58,0
2024010904,3,1179,5,2.12,14.28,0
2024010904,4,1180,9,0.94,1.03,1
2024010904,5,1181,10,0.92,11.76,1
2024010904,6,1182,4,1.28,1.6,0
2024010905,1,1183,11,0.2,11.15,1
2024010905,2,1184,3,2.61,14.3,0
2024010905,3,1185,9,1.85,13.39,1
2024010905,4,1186,8,1.14,2.66,1
2024010905,5,1187,6,0.69,2.02,0
2024010905,6,1188,1,2.11,13.87,0
2024010906,1,1189,10,2.75,4.84,1
2024010906,2,1190,11,4.38,3.46,1
2024010906,3,1191,1,1.22,4.27,0
2024010906,4,1192,6,0.22,8.5,0
2024010906,5,1193,3,3.34,1.95,0
2024010906,6,1194,3,1.13,1.37,0
2024010907,1,1195,6,2.23,9.21,0
2024010907,2,1196,3,3.66,7.11,0
2024010907,3,1197,11,0.26,13.59,1
2024010907,4,1198,10,0.72,8.82,1
2024010907,5,1199,6,0.53,9.14,0
2024010907,6,1200,5,1.13,13.87,0
2024010908,1,1201,4,0.86,2.33,0
2024010908,2,1202,8,1.49,7.42,1
2024010908,3,1203,2,3.38,6.64,0
2024010908,4,1204,11,0.29,11.94,1
2024010908,5,1205,7,0.42,6.88,0
2024010908,6,1206,4,2.58,7.77,0
2024010909,1,1207,2,2.39,7.6,0
2024010909,2,1208,7,2.19,12.08,0
2024010909,3,1209,1,2.37,10.42,0
2024010909,4,1210,4,3.36,6.98,0
2024010909,5,1211,9,2.63,2.0,1
2024010909,6,1212,4,2.11,12.68,0
2024010910,1,1213,3,0.46,14.9,0
2024010910,2,1214,10,4.39,11.41,1
2024010910,3,1215,10,1.15,7.06,1
2024010910,4,1216,2,3.92,6.51,0
2024010910,5,1217,3,1.77,9.37,0
2024010910,6,1218,1,3.11,3.99,0
2024010911,1,1219,10,2.1,3.19,1
2024010911,2,1220,8,1.66,2.58,1
2024010911,3,1221,1,2.8,14.57,0
2024010911,4,1222,3,2.46,10.24,0
2024010911,5,1223,3,1.12,8.78,0
2024010911,6,1224,2,1.58,13.36,0
2024010912,1,1225,5,0.25,5.6,0
2024010912,2,1226,10,0.95,8.14,1
2024010912,3,1227,3,1.58,2.97,0
2024010912,4,1228,3,4.38,9.49,0
2024010912,5,1229,8,2.42,13.58,1
2024010912,6,1230,4,3.18,11.46,0
2024010913,1,1231,4,3.06,9.02,0
2024010913,2,1232,3,4.42,8.29,0
2024010913,3,1233,11,2.54,9.43,1
2024010913,4,1234,1,2.68,9.8,0
2024010913,5,1235,8,1.42,9.58,1
2024010913,6,1236,1,2.85,7.54,0
2024010914,1,1237,7,3.43,9.76,0
2024010914,2,1238,5,0.55,8.29,0
2024010914,3,1239,4,2.21,6.91,0
2024010914,4,1240,4,1.96,8.31,0
2024010914,5,1241,8,0.6,12.48,1
2024010914,6,1242,11,1.6,13.7,1
2024010915,1,1243,11,2.45,9.94,1
2024010915,2,1244,6,2.96,13.06,0
2024010915,3,1245,1,1.37,1.06,0
2024010915,4,1246,10,2.2,14.17,1
2024010915,5,1247,8,3.33,1.11,1
2024010915,6,1248,2,1.96,14.09,0
2024010916,1,1249,6,4.24,3.52,0
2024010916,2,1250,9,0.24,2.31,1
2024010916,3,1251,1,1.24,13.4,0
2024010916,4,1252,6,0.69,1.23,0
2024010916,5,1253,8,2.48,12.58,1
2024010916,6,1254,10,0.88,3.84,1
2024010917,1,1255,2,3.36,6.59,0
2024010917,2,1256,5,4.14,1.12,0
2024010917,3,1257,6,1.01,14.6,0
2024010917,4,1258,5,4.09,7.2,0
2024010917,5,1259,3,2.88,7.07,0
2024010917,6,1260,4,0.96,1.32,0
2024010918,1,1261,7,3.34,3.6,0
2024010918,2,1262,4,0.5,3.73,0
2024010918,3,1263,9,3.15,1.15,1
2024010918,4,1264,11,3.89,3.38,1
2024010918,5,1265,10,4.28,14.16,1
2024010918,6,1266,2,0.34,9.16,0
2024010919,1,1267,5,0.37,1.25,0
2024010919,2,1268,8,4.19,4.01,1
2024010919,3,1269,5,3.57,6.8,0
2024010919,4,1270,10,3.51,3.4,1
2024010919,5,1271,8,3.37,3.2,1
2024010919,6,1272,8,3.26,14.42,1
2024010920,1,1273,9,2.8,14.9,1
2024010920,2,1274,10,3.68,9.73,1
2024010920,3,1275,6,0.25,13.13,0
2024010920,4,1276,4,3.36,7.09,0
2024010920,5,1277,11,2.66,1.08,1
2024010920,6,1278,3,4.09,9.17,0
2024010921,1,1279,5,4.22,3.33,0
2024010921,2,1280,6,1.16,9.07,0
2024010921,3,1281,3,3.57,13.49,0
2024010921,4,1282,2,4.31,11.5,0
2024010921,5,1283,7,1.27,4.62,0
2024010921,6,1284,11,3.84,12.33,1
2024010922,1,1285,5,2.68,10.96,0
2024010922,2,1286,9,1.84,14.09,1
2024010922,3,1287,3,3.72,9.7,0
2024010922,4,1288,8,3.93,14.73,1
2024010922,5,1289,6,1.34,8.39,0
2024010922,6,1290,4,3.6,8.35,0
2024010923,1,1291,9,0.32,1.27,1
2024010923,2,1292,5,1.94,14.11,0
2024010923,3,1293,10,0.41,7.03,1
2024010923,4,1294,6,1.39,13.16,0
2024010923,5,1295,9,4.28,6.4,1
2024010923,6,1296,7,3.33,13.98,0
2024011000,1,1297,5,3.42,14.29,0
2024011000,2,1298,2,0.69,1.29,0
2024011000,3,1299,4,2.65,10.93,0
2024011000,4,1300,2,1.81,1.45,0
2024011000,5,1301,3,3.33,2.38,0
2024011000,6,1302,10,0.79,1.57,1
2024011001,1,1303,3,1.34,1.42,0
2024011001,2,1304,4,4.05,6.76,0
2024011001,3,1305,6,0.85,7.33,0
2024011001,4,1306,3,2.88,7.56,0
2024011001,5,1307,10,1.49,3.18,1
2024011001,6,1308,1,0.46,4.75,0
2024011002,1,1309,1,1.08,11.55,0
2024011002,2,1310,9,3.93,5.9,1
2024011002,3,1311,9,4.11,4.65,1
2024011002,4,1312,5,1.95,5.73,0
